Timestamp,Host,Error_Type,Severity,Message
Oct 10 09:17:26,rpki.cnnic.cn,seqnum_gap,MEDIUM,Oct 10 09:17:26 rpki-client: .rrdp/B8F24A9D701C0FA9BC46D97164BAF1C97CC608A7211B021A0CC972EA5BFCD2AC/rpki.cnnic.cn/rpki/A9162E3D0000/1663/iuTPeLSd8LLB0p0y5IqUOuT0Gsw.mft: seqnum gap detected #3A18 -> #3A1A
Oct 10 09:17:26,rpki.cnnic.cn,seqnum_gap,MEDIUM,Oct 10 09:17:26 rpki-client: .rrdp/B8F24A9D701C0FA9BC46D97164BAF1C97CC608A7211B021A0CC972EA5BFCD2AC/rpki.cnnic.cn/rpki/A9162E3D0000/3098/0qtsm24WUzTAMtBR1fx9FUfk41M.mft: seqnum gap detected #356B -> #356D
Oct 10 09:17:48,rpki-rps.arin.net,seqnum_gap,MEDIUM,Oct 10 09:17:48 rpki-client: .rrdp/B9455114E9FE21E4EDA2F4693C91715418A217E09D74E4EC727E834877FA4173/rpki-rps.arin.net/repository/d5001fed5b354a989099c47c5733051c/0/3F5FE6E5EB093D53B1A196212CDF218D2725F110.mft: seqnum gap detected #014B -> #014D
Oct 10 09:17:50,krill.47272.net,seqnum_gap,MEDIUM,Oct 10 09:17:50 rpki-client: .rrdp/578363498B9B82561B5363A019C78F882685E2124A61654CCAC1DC7030CD570E/krill.47272.net/repo/HYEHOST/1/80F5022D6A89F4EA57AB0F6131D33661AAC30BE9.mft: seqnum gap detected #0455 -> #0458
Oct 10 09:17:55,rpki-rsync.us-east-2.amazonaws.com,seqnum_gap,MEDIUM,Oct 10 09:17:55 rpki-client: .rrdp/AE7E883914AEA910AA26082A41E22569CA16F89824801AC3F94722413AD91697/rpki-rsync.us-east-2.amazonaws.com/volume/16f1ffee-7461-4674-bb05-fddefa9a02c6/JmLOFOkF4Y68t1IvkrNoS8SGW00.mft: seqnum gap detected #011C8E -> #011C90
Oct 10 09:18:26,krill.47272.net,seqnum_gap,MEDIUM,Oct 10 09:18:26 rpki-client: .rrdp/578363498B9B82561B5363A019C78F882685E2124A61654CCAC1DC7030CD570E/krill.47272.net/repo/HYEHOST/4/6A085FFB2907E47D476E04DACC9BB9C537740CA5.mft: seqnum gap detected #0457 -> #045A
Oct 10 09:07:30,rpki.cnnic.cn,seqnum_gap,MEDIUM,Oct 10 09:07:30 rpki-client: .rsync/rpki.cnnic.cn/rpki/A9162E3D0000/3098/0qtsm24WUzTAMtBR1fx9FUfk41M.mft: seqnum gap detected #356B -> #356D
Oct 10 09:07:32,rpki.cnnic.cn,seqnum_gap,MEDIUM,Oct 10 09:07:32 rpki-client: .rsync/rpki.cnnic.cn/rpki/A9162E3D0000/1663/iuTPeLSd8LLB0p0y5IqUOuT0Gsw.mft: seqnum gap detected #3A18 -> #3A1A
Oct 10 09:07:36,rpki.cnnic.cn,seqnum_gap,MEDIUM,Oct 10 09:07:36 rpki-client: .rsync/rpki.cnnic.cn/rpki/A9162E3D0000/76/LiZtw-rYDrJdSYWKZNwe8cihuUI.mft: seqnum gap detected #0E08 -> #0E0A
Oct 10 09:09:00,rpki.apnic.net,seqnum_gap,MEDIUM,Oct 10 09:09:00 rpki-client: .rsync/rpki.apnic.net/member_repository/A914781A/D52142701D9B11E2B821FD8908B02CD2/TXI5VSQ66I1VJDmvjk4KCcj2WQ0.mft: seqnum gap detected #3509 -> #350B
Oct 10 09:09:09,rpki.apnic.net,seqnum_gap,MEDIUM,Oct 10 09:09:09 rpki-client: .rsync/rpki.apnic.net/member_repository/A91B3247/32044BFE71EE11F093C22E18C4F9AE02/Ddq78x7saHZu9mmvlzUkDDiZNFk.mft: seqnum gap detected #2B -> #2D
Oct 10 09:09:09,rpki.apnic.net,seqnum_gap,MEDIUM,Oct 10 09:09:09 rpki-client: .rsync/rpki.apnic.net/member_repository/A914BC7A/4C528F78450311E2BDCA1F732979BB20/UxLzmab36w3c1RwDn4P3t6R6Xwk.mft: seqnum gap detected #34FF -> #3501
Oct 10 09:09:34,rpki.afrinic.net,seqnum_gap,MEDIUM,Oct 10 09:09:34 rpki-client: .rsync/rpki.afrinic.net/repository/member_repository/F368F2D0/92F86E1C6E0511E8A1B5854BF8AEA228/eX2I2BPiD_-YLMdBnpabrqa_1ps.mft: seqnum gap detected #C917 -> #C919
Oct 10 09:09:41,rpki.afrinic.net,seqnum_gap,MEDIUM,Oct 10 09:09:41 rpki-client: .rsync/rpki.afrinic.net/repository/member_repository/F368F2D0/7F4A98EA6E0511E89C0D6E4BF8AEA228/JdY-COq-fPpnhdTB1tNBFt4Vs9w.mft: seqnum gap detected #D8A3 -> #D8B3
Oct 10 09:12:54,chloe.sobornost.net,seqnum_gap,MEDIUM,Oct 10 09:12:54 rpki-client: .rsync/chloe.sobornost.net/rpki/RIPE-nljobsnijders/yqgF26w2R0m5sRVZCrbvD5cM29g.mft: seqnum gap detected #023FB7 -> #023FBB
Oct 10 09:13:25,ca.rg.net,seqnum_gap,MEDIUM,Oct 10 09:13:25 rpki-client: .rsync/ca.rg.net/rpki/RGnet-OU/bW-_qXU9uNhGQz21NR2ansB8lr0.mft: seqnum gap detected #014DEB -> #014DED
Oct 10 09:13:34,rpki.ripe.net,seqnum_gap,MEDIUM,Oct 10 09:13:34 rpki-client: .rsync/rpki.ripe.net/repository/DEFAULT/86/6c0bf7-5f13-44a2-9989-8c9581d96d8f/1/WIXohML8enXRLdHepJziNJxHBn4.mft: seqnum gap detected #17A8 -> #17AA
Oct 10 09:13:50,krill.47272.net,seqnum_gap,MEDIUM,Oct 10 09:13:50 rpki-client: .rsync/krill.47272.net/repo/HYEHOST/0/4ADD5466723084490EF491C619B8BC61A328A8B6.mft: seqnum gap detected #0458 -> #045B
Oct 10 09:15:28,krill.47272.net,seqnum_gap,MEDIUM,Oct 10 09:15:28 rpki-client: .rsync/krill.47272.net/repo/HYEHOST/5/C3CF41898936CB9C573DB1EAAB94C6E669951FD7.mft: seqnum gap detected #0454 -> #0457
Oct 10 09:16:52,rpki.arin.net,seqnum_gap,MEDIUM,Oct 10 09:16:52 rpki-client: .rsync/rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/fde169ed-d0d2-4165-8308-df2597e343f8/45718731-be33-4e2d-a8ff-5c444109d0ad/45718731-be33-4e2d-a8ff-5c444109d0ad.mft: seqnum gap detected #010D0C9F4328584B3FF07E11712C364EA27B6B95 -> #010D0C9F4328584B3FF07E11712C364EA27B6B97
Oct 10 09:16:55,rpki.arin.net,seqnum_gap,MEDIUM,Oct 10 09:16:55 rpki-client: .rsync/rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/871da40f-793a-4a45-a0a9-978148321a07/b4e8e990-50f4-4284-bfc0-1878a5fbc0f0/b4e8e990-50f4-4284-bfc0-1878a5fbc0f0.mft: seqnum gap detected #010D0C9F43285843BBED17C5D16B378B5E3BDA58 -> #010D0C9F43285843BBED17C5D16B378B5E3BDA5A
Oct 10 09:21:34,krill.47272.net,seqnum_gap,MEDIUM,Oct 10 09:21:34 rpki-client: .rsync/krill.47272.net/repo/HYEHOST/1/80F5022D6A89F4EA57AB0F6131D33661AAC30BE9.mft: seqnum gap detected #0455 -> #0458
Oct 10 09:21:42,rpki-rsync.us-east-2.amazonaws.com,seqnum_gap,MEDIUM,Oct 10 09:21:42 rpki-client: .rsync/rpki-rsync.us-east-2.amazonaws.com/volume/16f1ffee-7461-4674-bb05-fddefa9a02c6/JmLOFOkF4Y68t1IvkrNoS8SGW00.mft: seqnum gap detected #011C8C -> #011C8F
Oct 10 09:21:56,krill.47272.net,seqnum_gap,MEDIUM,Oct 10 09:21:56 rpki-client: .rsync/krill.47272.net/repo/HYEHOST/4/6A085FFB2907E47D476E04DACC9BB9C537740CA5.mft: seqnum gap detected #0457 -> #045A
Oct 10 09:06:56,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:06:56 rpki-client: rpki.afrinic.net/repository/member_repository/F36663C2/B390E9E8C78311ECB1982894F1222468/9F17036CB4E311EFA49155A2762E951A.roa: certificate is not yet valid
Oct 10 09:06:56,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:06:56 rpki-client: rpki.afrinic.net/repository/member_repository/F36663C2/B390E9E8C78311ECB1982894F1222468/DB465DA6B4E311EFA8F972A4762E951A.roa: certificate is not yet valid
Oct 10 09:07:04,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:07:04 rpki-client: rpki.afrinic.net/repository/member_repository/F361610C/90D847F0B49A11EF9D6E0B60762E951A/FAE9132EBEE311EFA8C67594762E951A.roa: certificate is not yet valid
Oct 10 09:07:08,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:07:08 rpki-client: rpki.afrinic.net/repository/member_repository/F36C06CB/D8FF6538D4F311ECB3714BD3F1222468/06392D96808111EFACB35A67762E951A.roa: certificate is not yet valid
Oct 10 09:07:26,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:07:26 rpki-client: rpki.afrinic.net/repository/member_repository/F368F2D0/7F4A98EA6E0511E89C0D6E4BF8AEA228/0E34DE4CA56411F088A8AF9BDAE4EC9C.roa: certificate is not yet valid
Oct 10 09:10:17,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:10:17 rpki-client: rpki.afrinic.net/repository/member_repository/F361610C/90D847F0B49A11EF9D6E0B60762E951A/FAE9132EBEE311EFA8C67594762E951A.roa: certificate is not yet valid
Oct 10 09:10:17,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:10:17 rpki-client: rpki.afrinic.net/repository/member_repository/F36663C2/B390E9E8C78311ECB1982894F1222468/DB465DA6B4E311EFA8F972A4762E951A.roa: certificate is not yet valid
Oct 10 09:10:17,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:10:17 rpki-client: rpki.afrinic.net/repository/member_repository/F36663C2/B390E9E8C78311ECB1982894F1222468/9F17036CB4E311EFA49155A2762E951A.roa: certificate is not yet valid
Oct 10 09:10:24,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:10:24 rpki-client: rpki.afrinic.net/repository/member_repository/F36C06CB/D8FF6538D4F311ECB3714BD3F1222468/06392D96808111EFACB35A67762E951A.roa: certificate is not yet valid
Oct 10 09:10:29,rpki.afrinic.net,cert_not_yet_valid,HIGH,Oct 10 09:10:29 rpki-client: rpki.afrinic.net/repository/member_repository/F368F2D0/7F4A98EA6E0511E89C0D6E4BF8AEA228/0E34DE4CA56411F088A8AF9BDAE4EC9C.roa: certificate is not yet valid
Oct 10 09:07:12,rpki.afrinic.net,cert_expired,HIGH,Oct 10 09:07:12 rpki-client: rpki.afrinic.net/repository/member_repository/F364E8BF/7F6043A63D9211E790533747F8AEA228/34160D4A9D0111F0B4F639C8DAE4EC9C.roa: certificate has expired
Oct 10 09:07:39,rpki.afrinic.net,cert_expired,HIGH,Oct 10 09:07:39 rpki-client: rpki.afrinic.net/repository/member_repository/F368F2D0/92F86E1C6E0511E8A1B5854BF8AEA228/603BA922855411EF8A6EDE49762E951A.roa: certificate has expired
Oct 10 09:08:07,repo.kagl.me,cert_expired,HIGH,Oct 10 09:08:07 rpki-client: https://repo.kagl.me/rpki/notification.xml (104.37.40.237): TLS handshake: certificate verification failed: certificate has expired
Oct 10 09:08:23,pub.krill.ausra.cloud,cert_expired,HIGH,Oct 10 09:08:23 rpki-client: https://pub.krill.ausra.cloud/rrdp/notification.xml (69.197.130.134): TLS handshake: certificate verification failed: certificate has expired
Oct 10 09:11:03,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:03 rpki-client: rsync.paas.rpki.ripe.net/repository/82a9bf5b-39c1-4050-b073-48075b861d87/0/33312e362e322e302f32342d3234203d3e20383334.roa: certificate has expired
Oct 10 09:11:05,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:05 rpki-client: rsync.paas.rpki.ripe.net/repository/e30de84b-400a-4fd1-ab8a-e7616e245b49/0/5EB2E5DAD0C6996D0A80A7B90F3A2AA60FB1A7AC.cer: certificate has expired
Oct 10 09:11:08,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:08 rpki-client: rsync.paas.rpki.ripe.net/repository/84d51810-1987-4701-8f1f-8425111964f4/0/CC2B47BFD397E66019550C83BF1B56353173A0CB.cer: certificate has expired
Oct 10 09:11:08,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:08 rpki-client: rsync.paas.rpki.ripe.net/repository/84d51810-1987-4701-8f1f-8425111964f4/0/76423146648CF6AC626CCD0654C5B50EBEA94787.cer: certificate has expired
Oct 10 09:11:08,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:08 rpki-client: rsync.paas.rpki.ripe.net/repository/84d51810-1987-4701-8f1f-8425111964f4/0/FBDF5C81A0D6F79C3DFB8B4EDF2966F352606027.cer: certificate has expired
Oct 10 09:11:09,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:09 rpki-client: rsync.paas.rpki.ripe.net/repository/69bbfdcf-35cd-4524-8ffa-3005b0b69a29/0/58E92F2C3859C2D0EF322A871688CB22928E2F3E.cer: certificate has expired
Oct 10 09:11:27,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:27 rpki-client: rsync.paas.rpki.ripe.net/repository/89270f6c-a3fe-4299-b079-309ed97f3824/0/AB1340E329CCD96287934FA706670D31B73C04E8.cer: certificate has expired
Oct 10 09:11:29,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:29 rpki-client: rsync.paas.rpki.ripe.net/repository/1a3bb93f-98a4-4c7e-a0e1-8057a4f086c9/0/2AFACA7F316DBE0CFF394F9D5952E52992F185F1.cer: certificate has expired
Oct 10 09:11:33,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:11:33 rpki-client: rsync.paas.rpki.ripe.net/repository/1bf8e977-7278-46cf-abd1-99cd1fd2be4e/1/698CBB9E641A60FE66E1B58C92ACD281637ED767.cer: certificate has expired
Oct 10 09:11:33,rpki-repo.as207960.net,cert_expired,HIGH,Oct 10 09:11:33 rpki-client: rpki-repo.as207960.net/repo/rpki_ca_d0f2db99fe1d4b36b9301c821220fe3a/1/83027A47466EFA0ED200A7CA6EE9CF229F431C1B.cer: certificate has expired
Oct 10 09:13:55,rpki-repo.as207960.net,cert_expired,HIGH,Oct 10 09:13:55 rpki-client: rpki-repo.as207960.net/repo/rpki_ca_d0f2db99fe1d4b36b9301c821220fe3a/0/E42882C5C372E03CCD5EA87BB1B6FFEF1FF1BFF5.cer: certificate has expired
Oct 10 09:17:57,rpki-rps.arin.net,cert_expired,HIGH,Oct 10 09:17:57 rpki-client: rpki-rps.arin.net/repository/8a848adf850d063e0185755c91be3f9d/1/67DAC6BFE8CF4F99CC7DE476F2D7C11DD253702A.cer: certificate has expired
Oct 10 09:17:57,krill.accuristechnologies.ca,cert_expired,HIGH,Oct 10 09:17:57 rpki-client: krill.accuristechnologies.ca/repo/Accuris-Technologies/0/8A15107195E63966ABA1997AD31382979C75F736.cer: certificate has expired
Oct 10 09:18:26,cloudie-repo.rpki.app,cert_expired,HIGH,Oct 10 09:18:26 rpki-client: cloudie-repo.rpki.app/repo/CLOUDIE-RPKI/2/EF426F94C58940B7071B544A524D3C9EA3456B00.cer: certificate has expired
Oct 10 09:10:17,rpki.afrinic.net,cert_expired,HIGH,Oct 10 09:10:17 rpki-client: rpki.afrinic.net/repository/member_repository/F364E8BF/7F6043A63D9211E790533747F8AEA228/34160D4A9D0111F0B4F639C8DAE4EC9C.roa: certificate has expired
Oct 10 09:10:18,rpki.afrinic.net,cert_expired,HIGH,Oct 10 09:10:18 rpki-client: rpki.afrinic.net/repository/member_repository/F368F2D0/92F86E1C6E0511E8A1B5854BF8AEA228/603BA922855411EF8A6EDE49762E951A.roa: certificate has expired
Oct 10 09:14:20,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:20 rpki-client: rsync.paas.rpki.ripe.net/repository/89270f6c-a3fe-4299-b079-309ed97f3824/0/AB1340E329CCD96287934FA706670D31B73C04E8.cer: certificate has expired
Oct 10 09:14:22,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:22 rpki-client: rsync.paas.rpki.ripe.net/repository/84d51810-1987-4701-8f1f-8425111964f4/0/CC2B47BFD397E66019550C83BF1B56353173A0CB.cer: certificate has expired
Oct 10 09:14:22,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:22 rpki-client: rsync.paas.rpki.ripe.net/repository/84d51810-1987-4701-8f1f-8425111964f4/0/76423146648CF6AC626CCD0654C5B50EBEA94787.cer: certificate has expired
Oct 10 09:14:22,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:22 rpki-client: rsync.paas.rpki.ripe.net/repository/84d51810-1987-4701-8f1f-8425111964f4/0/FBDF5C81A0D6F79C3DFB8B4EDF2966F352606027.cer: certificate has expired
Oct 10 09:14:30,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:30 rpki-client: rsync.paas.rpki.ripe.net/repository/e30de84b-400a-4fd1-ab8a-e7616e245b49/0/5EB2E5DAD0C6996D0A80A7B90F3A2AA60FB1A7AC.cer: certificate has expired
Oct 10 09:14:31,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:31 rpki-client: rsync.paas.rpki.ripe.net/repository/82a9bf5b-39c1-4050-b073-48075b861d87/0/33312e362e322e302f32342d3234203d3e20383334.roa: certificate has expired
Oct 10 09:14:35,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:35 rpki-client: rsync.paas.rpki.ripe.net/repository/69bbfdcf-35cd-4524-8ffa-3005b0b69a29/0/58E92F2C3859C2D0EF322A871688CB22928E2F3E.cer: certificate has expired
Oct 10 09:14:37,rpki-repo.as207960.net,cert_expired,HIGH,Oct 10 09:14:37 rpki-client: .rsync/rpki-repo.as207960.net/repo/rpki_ca_d0f2db99fe1d4b36b9301c821220fe3a/1/83027A47466EFA0ED200A7CA6EE9CF229F431C1B.cer: certificate has expired
Oct 10 09:14:46,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:46 rpki-client: rsync.paas.rpki.ripe.net/repository/1bf8e977-7278-46cf-abd1-99cd1fd2be4e/1/698CBB9E641A60FE66E1B58C92ACD281637ED767.cer: certificate has expired
Oct 10 09:14:53,rsync.paas.rpki.ripe.net,cert_expired,HIGH,Oct 10 09:14:53 rpki-client: rsync.paas.rpki.ripe.net/repository/1a3bb93f-98a4-4c7e-a0e1-8057a4f086c9/0/2AFACA7F316DBE0CFF394F9D5952E52992F185F1.cer: certificate has expired
Oct 10 09:17:24,rpki-repo.as207960.net,cert_expired,HIGH,Oct 10 09:17:24 rpki-client: .rsync/rpki-repo.as207960.net/repo/rpki_ca_d0f2db99fe1d4b36b9301c821220fe3a/0/E42882C5C372E03CCD5EA87BB1B6FFEF1FF1BFF5.cer: certificate has expired
Oct 10 09:21:43,cloudie-repo.rpki.app,cert_expired,HIGH,Oct 10 09:21:43 rpki-client: cloudie-repo.rpki.app/repo/CLOUDIE-RPKI/2/EF426F94C58940B7071B544A524D3C9EA3456B00.cer: certificate has expired
Oct 10 09:21:43,krill.accuristechnologies.ca,cert_expired,HIGH,Oct 10 09:21:43 rpki-client: krill.accuristechnologies.ca/repo/Accuris-Technologies/0/8A15107195E63966ABA1997AD31382979C75F736.cer: certificate has expired
Oct 10 09:21:56,rpki-rps.arin.net,cert_expired,HIGH,Oct 10 09:21:56 rpki-client: rpki-rps.arin.net/repository/8a848adf850d063e0185755c91be3f9d/1/67DAC6BFE8CF4F99CC7DE476F2D7C11DD253702A.cer: certificate has expired
Oct 10 09:07:49,rpki.netiface.net,dns_resolution_failed,LOW,Oct 10 09:07:49 rpki-client: rpki.netiface.net: no address associated with name
Oct 10 09:07:49,rpki.netiface.net,dns_resolution_failed,LOW,Oct 10 09:07:49 openrsync: error: getaddrinfo: rpki.netiface.net: no address associated with name
Oct 10 09:08:09,oto.wakuwaku.ne.jp,dns_resolution_failed,LOW,Oct 10 09:08:09 rpki-client: oto.wakuwaku.ne.jp: no address associated with name
Oct 10 09:08:09,oto.wakuwaku.ne.jp,dns_resolution_failed,LOW,Oct 10 09:08:09 openrsync: error: getaddrinfo: oto.wakuwaku.ne.jp: no address associated with name
Oct 10 09:07:05,rsync.rpki.tianhai.link,dns_resolution_failed,LOW,Oct 10 09:07:05 openrsync: error: getaddrinfo: rsync.rpki.tianhai.link: no address associated with name
Oct 10 09:11:52,rpki.netiface.net,dns_resolution_failed,LOW,Oct 10 09:11:52 openrsync: error: getaddrinfo: rpki.netiface.net: no address associated with name
Oct 10 09:12:04,oto.wakuwaku.ne.jp,dns_resolution_failed,LOW,Oct 10 09:12:04 openrsync: error: getaddrinfo: oto.wakuwaku.ne.jp: no address associated with name
Oct 10 09:07:49,rpki.netiface.net,fallback_to_rsync,LOW,"Oct 10 09:07:49 rpki-client: https://rpki.netiface.net/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:08:06,rpki.0i1.eu,fallback_to_rsync,LOW,"Oct 10 09:08:06 rpki-client: https://rpki.0i1.eu/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:08:07,repo.kagl.me,fallback_to_rsync,LOW,"Oct 10 09:08:07 rpki-client: https://repo.kagl.me/rpki/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:08:09,oto.wakuwaku.ne.jp,fallback_to_rsync,LOW,"Oct 10 09:08:09 rpki-client: https://oto.wakuwaku.ne.jp/pki/oshirase.xml: load from network failed, fallback to rsync"
Oct 10 09:08:15,rpki.leitecastro.com,fallback_to_rsync,LOW,"Oct 10 09:08:15 rpki-client: https://rpki.leitecastro.com/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:08:23,pub.krill.ausra.cloud,fallback_to_rsync,LOW,"Oct 10 09:08:23 rpki-client: https://pub.krill.ausra.cloud/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:10:58,sakuya.nat.moe,fallback_to_rsync,LOW,"Oct 10 09:10:58 rpki-client: https://sakuya.nat.moe/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:11:42,rki.plasmanodes.com,fallback_to_rsync,LOW,"Oct 10 09:11:42 rpki-client: https://rki.plasmanodes.com/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:13:58,rpki.luys.cloud,fallback_to_rsync,LOW,"Oct 10 09:13:58 rpki-client: https://rpki.luys.cloud/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:16:48,rpki-repo.canops.org,fallback_to_rsync,LOW,"Oct 10 09:16:48 rpki-client: https://rpki-repo.canops.org/rrdp/notification.xml: load from network failed, fallback to rsync"
Oct 10 09:07:49,rpki.netiface.net,fallback_to_cache,LOW,"Oct 10 09:07:49 rpki-client: .rsync/rpki.netiface.net/repo: load from network failed, fallback to cache"
Oct 10 09:08:06,rpki.0i1.eu,fallback_to_cache,LOW,"Oct 10 09:08:06 rpki-client: .rsync/rpki.0i1.eu/repo: load from network failed, fallback to cache"
Oct 10 09:08:07,repo.kagl.me,fallback_to_cache,LOW,"Oct 10 09:08:07 rpki-client: .rsync/repo.kagl.me/rpki: load from network failed, fallback to cache"
